DRR199228_1.fastq.res,DRR199232_1.fastq.res,DRR199259_1.fastq.res,DRR199362_1.fastq.res,DRR199364_1.fastq.res,DRR199443_1.fastq.res,DRR199444_1.fastq.res,DRR199446_1.fastq.res,DRR199448_1.fastq.res,DRR199474_1.fastq.res,DRR199500_1.fastq.res,DRR201980_1.fastq.res,DRR201981_1.fastq.res,DRR201982_1.fastq.res,DRR201983_1.fastq.res,DRR201984_1.fastq.res,DRR201985_1.fastq.res,DRR201986_1.fastq.res,DRR201987_1.fastq.res,DRR201988_1.fastq.res,DRR201989_1.fastq.res,DRR201990_1.fastq.res,DRR201991_1.fastq.res,DRR201992_1.fastq.res,DRR201993_1.fastq.res,DRR201994_1.fastq.res,DRR201995_1.fastq.res,DRR201996_1.fastq.res,DRR201997_1.fastq.res,DRR201998_1.fastq.res,DRR201999_1.fastq.res,DRR202000_1.fastq.res,DRR202001_1.fastq.res,DRR202002_1.fastq.res,DRR202003_1.fastq.res,DRR202004_1.fastq.res,DRR202005_1.fastq.res,DRR202006_1.fastq.res,DRR202007_1.fastq.res,DRR202008_1.fastq.res,DRR202009_1.fastq.res,DRR202010_1.fastq.res,DRR202011_1.fastq.res,ERR3712671_1.fastq.res,ERR3712672_1.fastq.res,ERR3712695_1.fastq.res,ERR3712697_1.fastq.res,ERR3712699_1.fastq.res,ERR3712705_1.fastq.res,ERR3712722_1.fastq.res,ERR3712724_1.fastq.res,ERR3712733_1.fastq.res,ERR3712734_1.fastq.res,ERR3712756_1.fastq.res,ERR3712768_1.fastq.res,ERR3712772_1.fastq.res,ERR3712782_1.fastq.res,ERR3712786_1.fastq.res,ERR3712795_1.fastq.res,ERR3712805_1.fastq.res,ERR3712815_1.fastq.res,ERR3712817_1.fastq.res,ERR3712818_1.fastq.res,ERR3712824_1.fastq.res,ERR3712843_1.fastq.res,ERR3712849_1.fastq.res,ERR3712851_1.fastq.res,ERR3712856_1.fastq.res,ERR3712866_1.fastq.res,ERR3712870_1.fastq.res,ERR3712892_1.fastq.res,ERR3712906_1.fastq.res,ERR3712916_1.fastq.res,ERR3712929_1.fastq.res,ERR3712930_1.fastq.res,ERR3712931_1.fastq.res,ERR3712932_1.fastq.res,ERR3712933_1.fastq.res,ERR3712934_1.fastq.res,ERR3712935_1.fastq.res,ERR3712936_1.fastq.res,ERR3712940_1.fastq.res,ERR3712948_1.fastq.res,ERR3712958_1.fastq.res,ERR3712962_1.fastq.res,ERR3712966_1.fastq.res,ERR3712968_1.fastq.res,ERR3712971_1.fastq.res,ERR3712995_1.fastq.res,ERR3713003_1.fastq.res,ERR3713007_1.fastq.res,ERR3713010_1.fastq.res,ERR3713022_1.fastq.res,ERR3713033_1.fastq.res,ERR3713034_1.fastq.res,ERR3713046_1.fastq.res,ERR3713060_1.fastq.res,ERR3713061_1.fastq.res,ERR3713062_1.fastq.res,ERR3713076_1.fastq.res,ERR3713088_1.fastq.res,ERR3713101_1.fastq.res,ERR3713105_1.fastq.res,ERR3713108_1.fastq.res,ERR3713110_1.fastq.res,ERR3713119_1.fastq.res,ERR3713135_1.fastq.res,ERR3713138_1.fastq.res,ERR3713147_1.fastq.res,ERR3713182_1.fastq.res,ERR3713186_1.fastq.res,ERR3713198_1.fastq.res,ERR3713201_1.fastq.res,ERR3713206_1.fastq.res,ERR3713207_1.fastq.res,ERR3713226_1.fastq.res,ERR3713230_1.fastq.res,ERR3713233_1.fastq.res,ERR3713242_1.fastq.res,ERR4023896_1.fastq.res,ERR4023966_1.fastq.res,ERR4024022_1.fastq.res,ERR4045409_1.fastq.res,ERR4045417_1.fastq.res,ERR4045418_1.fastq.res,ERR4045422_1.fastq.res,ERR4045448_1.fastq.res,ERR4045470_1.fastq.res,ERR4045475_1.fastq.res,ERR4045478_1.fastq.res,ERR4045479_1.fastq.res,ERR4045587_1.fastq.res,ERR4045591_1.fastq.res,ERR4045599_1.fastq.res,ERR4045608_1.fastq.res,ERR4045626_1.fastq.res,ERR4045634_1.fastq.res,ERR4045639_1.fastq.res,ERR4045652_1.fastq.res,ERR4045660_1.fastq.res,ERR4045672_1.fastq.res,ERR4045680_1.fastq.res,ERR4045684_1.fastq.res,ERR4045712_1.fastq.res,ERR4045715_1.fastq.res,ERR4045720_1.fastq.res,ERR4045724_1.fastq.res,ERR4045814_1.fastq.res,ERR4045844_1.fastq.res,ERR4045872_1.fastq.res,ERR4045887_1.fastq.res,ERR4045919_1.fastq.res,ERR4045956_1.fastq.res,ERR4045957_1.fastq.res,ERR4045960_1.fastq.res,ERR4045974_1.fastq.res,ERR4046000_1.fastq.res,ERR4046074_1.fastq.res,ERR4046127_1.fastq.res,ERR4046135_1.fastq.res,ERR4046319_1.fastq.res,ERR4046332_1.fastq.res,ERR4046340_1.fastq.res,ERR4046349_1.fastq.res,ERR4046353_1.fastq.res,ERR4046376_1.fastq.res,ERR4046385_1.fastq.res,ERR4046393_1.fastq.res,ERR4046438_1.fastq.res,ERR4046454_1.fastq.res,ERR4046463_1.fastq.res,ERR4046550_1.fastq.res,ERR4046902_1.fastq.res,ERR4046918_1.fastq.res,ERR4095926_1.fastq.res,ERR4095946_1.fastq.res,ERR4095986_1.fastq.res,ERR4095987_1.fastq.res,ERR4096006_1.fastq.res,ERR4096007_1.fastq.res,ERR4139263_1.fastq.res,ERR4139269_1.fastq.res,ERR4139290_1.fastq.res,ERR4139321_1.fastq.res,ERR4139324_1.fastq.res,ERR4139455_1.fastq.res,ERR4139464_1.fastq.res,SRR10882607.fastq.res,SRR10882608_1.fastq.res,SRR10970062_1.fastq.res,SRR10970066_1.fastq.res,SRR10970068_1.fastq.res,SRR10970070_1.fastq.res,SRR10970088_1.fastq.res,SRR10970089_1.fastq.res,SRR10970090_1.fastq.res,SRR10970092_1.fastq.res,SRR10970094_1.fastq.res,SRR10970106_1.fastq.res,SRR10970111_1.fastq.res,SRR10970114_1.fastq.res,SRR10970118_1.fastq.res,SRR10970119_1.fastq.res,SRR10970121_1.fastq.res,SRR10970123_1.fastq.res,SRR10970126_1.fastq.res,SRR10970316_1.fastq.res,SRR10970318_1.fastq.res,SRR10970321_1.fastq.res,SRR10970322_1.fastq.res,SRR10970323_1.fastq.res,SRR10970324_1.fastq.res,SRR10970332_1.fastq.res,SRR10970333_1.fastq.res,SRR10970335_1.fastq.res,SRR11178671_1.fastq.res,SRR11297085_1.fastq.res,SRR11297179_1.fastq.res,SRR11297187_1.fastq.res,SRR11297210_1.fastq.res,SRR11297217_1.fastq.res,SRR11297257_1.fastq.res,SRR11297265_1.fastq.res,SRR11297270_1.fastq.res,SRR11317984.fastq.res,SRR11428620_1.fastq.res,SRR11445665_1.fastq.res,SRR11445666_1.fastq.res,SRR11478637.fastq.res,SRR11517159.fastq.res,SRR11746295_1.fastq.res,SRR11749658_1.fastq.res,SRR11768285_1.fastq.res,SRR11768286_1.fastq.res,SRR11768287_1.fastq.res,SRR11775231_1.fastq.res,SRR11775232_1.fastq.res,SRR11791062_1.fastq.res,SRR11791063_1.fastq.res,SRR11791064_1.fastq.res,SRR11791065_1.fastq.res,SRR11791066_1.fastq.res,SRR11791067_1.fastq.res,SRR11791068_1.fastq.res,SRR11791069_1.fastq.res,SRR11791070_1.fastq.res,SRR11791071_1.fastq.res,SRR11791072_1.fastq.res,SRR11791073_1.fastq.res,SRR11791074_1.fastq.res,SRR11791075_1.fastq.res,SRR11791076_1.fastq.res,SRR11791077_1.fastq.res,SRR11791078_1.fastq.res,SRR11791079_1.fastq.res,SRR11791080_1.fastq.res,SRR11791081_1.fastq.res,SRR11791082_1.fastq.res,SRR11791083_1.fastq.res,SRR11791084_1.fastq.res,SRR11791085_1.fastq.res,SRR11791086_1.fastq.res,SRR11791087_1.fastq.res,SRR11791088_1.fastq.res,SRR11791089_1.fastq.res,SRR11791090_1.fastq.res,SRR11791091_1.fastq.res,SRR11791092_1.fastq.res,SRR11791093_1.fastq.res,SRR11791094_1.fastq.res,SRR11791095_1.fastq.res,SRR11791096_1.fastq.res,SRR11791097_1.fastq.res,SRR11791098_1.fastq.res,SRR11791099_1.fastq.res,SRR11791100_1.fastq.res,SRR11791101_1.fastq.res,SRR11791102_1.fastq.res,SRR11791103_1.fastq.res,SRR11791104_1.fastq.res,SRR11791105_1.fastq.res,SRR11791106_1.fastq.res,SRR11791107_1.fastq.res,SRR11791108_1.fastq.res,SRR11791109_1.fastq.res,SRR11791110_1.fastq.res,SRR11791111_1.fastq.res,SRR11791112_1.fastq.res,SRR11791113_1.fastq.res,SRR11791114_1.fastq.res,SRR11791115_1.fastq.res,SRR11791116_1.fastq.res,SRR11791117_1.fastq.res,SRR11791118_1.fastq.res,SRR11791119_1.fastq.res,SRR11791120_1.fastq.res,SRR11791121_1.fastq.res,SRR11791122_1.fastq.res,SRR11791123_1.fastq.res,SRR11791124_1.fastq.res,SRR11791125_1.fastq.res,SRR11791126_1.fastq.res,SRR11791127_1.fastq.res,SRR11791128_1.fastq.res,SRR11791129_1.fastq.res,SRR11791130_1.fastq.res,SRR11791131_1.fastq.res,SRR11791132_1.fastq.res,SRR11804674.fastq.res,SRR11808667.fastq.res,SRR11948630_1.fastq.res,SRR11948632_1.fastq.res,SRR11948675_1.fastq.res,SRR11948683_1.fastq.res,SRR11948691_1.fastq.res,SRR11948696_1.fastq.res,SRR11948702_1.fastq.res,SRR11948703_1.fastq.res,SRR11948704_1.fastq.res,SRR11948713_1.fastq.res,SRR11948730_1.fastq.res,SRR11948779_1.fastq.res,SRR11948782_1.fastq.res,SRR11948785_1.fastq.res,SRR11948787_1.fastq.res,SRR11948794_1.fastq.res,SRR11948804_1.fastq.res,SRR11948811_1.fastq.res,SRR11948866_1.fastq.res,SRR11948875_1.fastq.res,SRR11948882_1.fastq.res,SRR11948887_1.fastq.res,SRR11948888_1.fastq.res,SRR11948891_1.fastq.res,SRR11948892_1.fastq.res,SRR11948897_1.fastq.res,SRR11948902_1.fastq.res,SRR11948907_1.fastq.res,SRR11948910_1.fastq.res,SRR11948914_1.fastq.res,SRR11948921_1.fastq.res,SRR11948926_1.fastq.res,SRR11948944_1.fastq.res,SRR11948947_1.fastq.res,SRR11949000_1.fastq.res,SRR11949022_1.fastq.res,SRR11949133_1.fastq.res,SRR11949148_1.fastq.res,SRR11949168_1.fastq.res,SRR11949229_1.fastq.res,SRR11949243_1.fastq.res,SRR11949257_1.fastq.res,SRR11949274_1.fastq.res,SRR11949293_1.fastq.res,SRR11949298_1.fastq.res,SRR11949301_1.fastq.res,SRR11949303_1.fastq.res,SRR11949309_1.fastq.res,SRR11949313_1.fastq.res,SRR11949321_1.fastq.res,SRR11949324_1.fastq.res,SRR11949350_1.fastq.res,SRR11949352_1.fastq.res,SRR11949439_1.fastq.res,SRR11949442_1.fastq.res,SRR11949443_1.fastq.res,SRR11949450_1.fastq.res,SRR11949451_1.fastq.res,SRR11949452_1.fastq.res,SRR12042539.fastq.res,SRR12042541.fastq.res,SRR12042543.fastq.res,SRR12052856.fastq.res,SRR12102503_1.fastq.res,SRR12102504_1.fastq.res,SRR12102506_1.fastq.res,SRR12102507_1.fastq.res,SRR12183841_1.fastq.res,SRR12183847_1.fastq.res,SRR12183868_1.fastq.res,SRR12183875_1.fastq.res,SRR12183950_1.fastq.res,SRR12183951_1.fastq.res,SRR12183974_1.fastq.res,SRR12183980_1.fastq.res,SRR12183990_1.fastq.res,SRR12184012_1.fastq.res,SRR12184014_1.fastq.res,SRR12184037_1.fastq.res,SRR12204359_1.fastq.res,SRR12204361_1.fastq.res,SRR12204365_1.fastq.res,SRR12214089.fastq.res,SRR12247512.fastq.res,SRR12247519.fastq.res,SRR12247594.fastq.res,SRR12247595.fastq.res,SRR12247618.fastq.res,SRR12247624.fastq.res,SRR12247634.fastq.res,SRR12247656.fastq.res,SRR12247658.fastq.res,SRR12247681.fastq.res,SRR12247737.fastq.res,SRR12247743.fastq.res,SRR12266903.fastq.res,SRR12266904.fastq.res,SRR12266905.fastq.res,SRR12266906.fastq.res,SRR12266907.fastq.res,SRR12266908.fastq.res,SRR12266909.fastq.res,SRR12266910.fastq.res,SRR12266911.fastq.res,SRR12266912.fastq.res,SRR12266913.fastq.res,SRR12266914.fastq.res,SRR12266915.fastq.res,SRR12266916.fastq.res,SRR12266917.fastq.res,SRR12266918.fastq.res,SRR12266919.fastq.res,SRR12266920.fastq.res,SRR12266921.fastq.res,SRR12266922.fastq.res,SRR12266923.fastq.res,SRR12266927.fastq.res,SRR12298355.fastq.res,SRR12298360.fastq.res,SRR12298361.fastq.res,SRR12298364.fastq.res,SRR12298365.fastq.res,SRR12298373.fastq.res,SRR12298395.fastq.res,SRR12298398.fastq.res,SRR12298405.fastq.res,SRR12298412.fastq.res,SRR12298418.fastq.res,SRR12298423.fastq.res,SRR12298426.fastq.res,SRR12298428.fastq.res,SRR12298434.fastq.res,SRR12298437.fastq.res,SRR12298440.fastq.res,SRR12298442.fastq.res,SRR12298449.fastq.res,SRR12298450.fastq.res,SRR12298454.fastq.res,SRR12298486.fastq.res,SRR12298489.fastq.res,SRR12298497.fastq.res,SRR12298714.fastq.res,SRR12298717.fastq.res,SRR12298724.fastq.res,SRR12298729.fastq.res,SRR12298735.fastq.res,SRR12298736.fastq.res,SRR12298737.fastq.res,SRR12298773.fastq.res,SRR12298787.fastq.res,SRR12298823.fastq.res,SRR12298831.fastq.res,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
0.0,64.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Pyrodictium,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.54,58.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,601.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
