ERR4503596.fastq.res,ERR4503597.fastq.res,ERR4503598.fastq.res,ERR4503599.fastq.res,ERR4503600.fastq.res,ERR4503603.fastq.res,ERR4503604.fastq.res,ERR4503605.fastq.res,ERR4503606.fastq.res,ERR4503607.fastq.res,ERR4503608.fastq.res,ERR4503609.fastq.res,ERR4503610.fastq.res,ERR4503611.fastq.res,ERR4503612.fastq.res,ERR4503613.fastq.res,ERR4503614.fastq.res,ERR4503615.fastq.res,ERR4503616.fastq.res,ERR4503617.fastq.res,ERR4503618.fastq.res,ERR4503619.fastq.res,ERR4503620.fastq.res,ERR4503621.fastq.res,ERR4503622.fastq.res,ERR4503623.fastq.res,ERR4503624.fastq.res,ERR4503625.fastq.res,ERR4503626.fastq.res,ERR4503660.fastq.res,ERR4503661.fastq.res,ERR4503662.fastq.res,ERR4503663.fastq.res,ERR4503664.fastq.res,ERR4503667.fastq.res,ERR4503668.fastq.res,ERR4503669.fastq.res,ERR4503670.fastq.res,ERR4503671.fastq.res,ERR4503672.fastq.res,ERR4503673.fastq.res,ERR4503674.fastq.res,ERR4503675.fastq.res,ERR4503676.fastq.res,ERR4503677.fastq.res,ERR4503678.fastq.res,ERR4503679.fastq.res,ERR4503680.fastq.res,ERR4503681.fastq.res,ERR4503682.fastq.res,ERR4503683.fastq.res,ERR4503684.fastq.res,ERR4503685.fastq.res,ERR4503686.fastq.res,ERR4503687.fastq.res,ERR4503688.fastq.res,ERR4503689.fastq.res,ERR4503690.fastq.res,ERR4503723.fastq.res,ERR4503724.fastq.res,ERR4503725.fastq.res,ERR4503726.fastq.res,ERR4503727.fastq.res,ERR4503728.fastq.res,ERR4503731.fastq.res,ERR4503732.fastq.res,ERR4503733.fastq.res,ERR4503734.fastq.res,ERR4503735.fastq.res,ERR4503736.fastq.res,ERR4503737.fastq.res,ERR4503738.fastq.res,ERR4503739.fastq.res,ERR4503740.fastq.res,ERR4503741.fastq.res,ERR4503742.fastq.res,ERR4503743.fastq.res,ERR4503744.fastq.res,ERR4503745.fastq.res,ERR4503746.fastq.res,ERR4503747.fastq.res,ERR4503748.fastq.res,ERR4503749.fastq.res,ERR4503750.fastq.res,ERR4503751.fastq.res,ERR4503752.fastq.res,ERR4503753.fastq.res,ERR4503754.fastq.res,ERR4503787.fastq.res,ERR4503788.fastq.res,ERR4503789.fastq.res,ERR4503790.fastq.res,ERR4503791.fastq.res,ERR4503792.fastq.res,ERR4503795.fastq.res,ERR4503796.fastq.res,ERR4503797.fastq.res,ERR4503798.fastq.res,ERR4503799.fastq.res,ERR4503800.fastq.res,ERR4503801.fastq.res,ERR4503802.fastq.res,ERR4503803.fastq.res,ERR4503804.fastq.res,ERR4503805.fastq.res,ERR4503806.fastq.res,ERR4503807.fastq.res,ERR4503808.fastq.res,ERR4503809.fastq.res,ERR4503810.fastq.res,ERR4503811.fastq.res,ERR4503812.fastq.res,ERR4503813.fastq.res,ERR4503814.fastq.res,ERR4503815.fastq.res,ERR4503816.fastq.res,ERR4503817.fastq.res,ERR4503818.fastq.res,ERR4504134_1.fastq.res,ERR4504218_1.fastq.res,ERR4504288_1.fastq.res,ERR4504289_1.fastq.res,ERR4504315_1.fastq.res,ERR4504323_1.fastq.res,ERR4504345_1.fastq.res,ERR4504351_1.fastq.res,ERR4504353_1.fastq.res,ERR4504354_1.fastq.res,ERR4504380_1.fastq.res,ERR4504421_1.fastq.res,ERR4504432_1.fastq.res,ERR4504436_1.fastq.res,ERR4504441_1.fastq.res,ERR4504446_1.fastq.res,ERR4504452_1.fastq.res,SRR12298614.fastq.res,SRR12298671.fastq.res,SRR12298672.fastq.res,SRR12298673.fastq.res,SRR12298679.fastq.res,SRR12298681.fastq.res,SRR12298684.fastq.res,SRR12298689.fastq.res,SRR12298694.fastq.res,SRR12298697.fastq.res,SRR12298700.fastq.res,SRR12298870.fastq.res,SRR12298871.fastq.res,SRR12298879.fastq.res,SRR12298884.fastq.res,SRR12298985.fastq.res,SRR12298988.fastq.res,SRR12298989.fastq.res,SRR12298994.fastq.res,SRR12299066.fastq.res,SRR12299068.fastq.res,SRR12299136.fastq.res,SRR12299174.fastq.res,SRR12299178.fastq.res,SRR12352251_1.fastq.res,SRR12430196_1.fastq.res,SRR12430197_1.fastq.res,SRR12430198_1.fastq.res,SRR12430201_1.fastq.res,SRR12430202_1.fastq.res,SRR12430203.fastq.res,SRR12430204_1.fastq.res,SRR12430205.fastq.res,SRR12430206_1.fastq.res,SRR12430207.fastq.res,SRR12430209_1.fastq.res,SRR12430210_1.fastq.res,SRR12430211_1.fastq.res,SRR12430212_1.fastq.res,SRR12430213_1.fastq.res,SRR12430214_1.fastq.res,SRR12430215_1.fastq.res,SRR12430216.fastq.res,SRR12430217_1.fastq.res,SRR12430218_1.fastq.res,SRR12430219_1.fastq.res,SRR12430220_1.fastq.res,SRR12430221.fastq.res,SRR12430222.fastq.res,SRR12430223.fastq.res,SRR12430224_1.fastq.res,SRR12430225_1.fastq.res,SRR12430226_1.fastq.res,SRR12430227.fastq.res,SRR12430228_1.fastq.res,SRR12430229_1.fastq.res,SRR12430230.fastq.res,SRR12430231.fastq.res,SRR12430232.fastq.res,SRR12430233_1.fastq.res,SRR12430234_1.fastq.res,SRR12430235_1.fastq.res,SRR12430236.fastq.res,SRR12430237.fastq.res,SRR12430238.fastq.res,SRR12430239.fastq.res,SRR12430240.fastq.res,SRR12430241.fastq.res,SRR12430242.fastq.res,SRR12430243.fastq.res,SRR12430244_1.fastq.res,SRR12430245.fastq.res,SRR12430246.fastq.res,SRR12430247.fastq.res,SRR12430248.fastq.res,SRR12430249.fastq.res,SRR12430250.fastq.res,SRR12430251_1.fastq.res,SRR12430252_1.fastq.res,SRR12430253_1.fastq.res,SRR12430254_1.fastq.res,SRR12430255_1.fastq.res,SRR12430256_1.fastq.res,SRR12430257_1.fastq.res,SRR12430258_1.fastq.res,SRR12430259_1.fastq.res,SRR12430260_1.fastq.res,SRR12430261_1.fastq.res,SRR12430262_1.fastq.res,SRR12430263_1.fastq.res,SRR12430264_1.fastq.res,SRR12430265_1.fastq.res,SRR12430266_1.fastq.res,SRR12430267_1.fastq.res,SRR12430268_1.fastq.res,SRR12430269_1.fastq.res,SRR12430270.fastq.res,SRR12430271_1.fastq.res,SRR12430272_1.fastq.res,SRR12430273_1.fastq.res,SRR12430274_1.fastq.res,SRR12430275_1.fastq.res,SRR12430276_1.fastq.res,SRR12430277_1.fastq.res,SRR12430278_1.fastq.res,SRR12430279_1.fastq.res,SRR12430280_1.fastq.res,SRR12430281.fastq.res,SRR12430282.fastq.res,SRR12430283.fastq.res,SRR12430284.fastq.res,SRR12430285_1.fastq.res,SRR12430286.fastq.res,SRR12430287_1.fastq.res,SRR12430288.fastq.res,SRR12430289_1.fastq.res,SRR12430290_1.fastq.res,SRR12430291_1.fastq.res,SRR12430292.fastq.res,SRR12430293.fastq.res,SRR12430294_1.fastq.res,SRR12430295.fastq.res,SRR12430296_1.fastq.res,SRR12430297.fastq.res,SRR12430298_1.fastq.res,SRR12430299_1.fastq.res,SRR12430300_1.fastq.res,SRR12430301.fastq.res,SRR12430302_1.fastq.res,SRR12430303_1.fastq.res,SRR12430304.fastq.res,SRR12430305_1.fastq.res,SRR12430306.fastq.res,SRR12430307_1.fastq.res,SRR12430308.fastq.res,SRR12430309.fastq.res,SRR12430310_1.fastq.res,SRR12430311_1.fastq.res,SRR12430312.fastq.res,SRR12430313_1.fastq.res,SRR12430314_1.fastq.res,SRR12430315_1.fastq.res,SRR12430316_1.fastq.res,SRR12430317_1.fastq.res,SRR12430318_1.fastq.res,SRR12430319_1.fastq.res,SRR12430320_1.fastq.res,SRR12430321_1.fastq.res,SRR12430322.fastq.res,SRR12430323_1.fastq.res,SRR12508570_1.fastq.res,SRR12508577_1.fastq.res,SRR12508581_1.fastq.res,SRR12508586_1.fastq.res,SRR12508596_1.fastq.res,SRR12508599_1.fastq.res,SRR12508608_1.fastq.res,SRR12508617_1.fastq.res,SRR12508624_1.fastq.res,SRR12508627_1.fastq.res,SRR12508629_1.fastq.res,SRR12508631_1.fastq.res,SRR12508634_1.fastq.res,SRR12508642_1.fastq.res,SRR12508646_1.fastq.res,SRR12508667_1.fastq.res,SRR12508706_1.fastq.res,SRR12508709_1.fastq.res,SRR12508726_1.fastq.res,SRR12508728_1.fastq.res,SRR12508729_1.fastq.res,SRR12508735_1.fastq.res,SRR12508737_1.fastq.res,SRR12508740_1.fastq.res,SRR12508742_1.fastq.res,SRR12508743_1.fastq.res,SRR12508750_1.fastq.res,SRR12508751_1.fastq.res,SRR12508753_1.fastq.res,SRR12508756_1.fastq.res,SRR12508757_1.fastq.res,SRR12508763_1.fastq.res,SRR12508764_1.fastq.res,SRR12508765_1.fastq.res,SRR12508796_1.fastq.res,SRR12508804_1.fastq.res,SRR12508806_1.fastq.res,SRR12508809_1.fastq.res,SRR12508812_1.fastq.res,SRR12508819_1.fastq.res,SRR12508820_1.fastq.res,SRR12508825_1.fastq.res,SRR12508826_1.fastq.res,SRR12508832_1.fastq.res,SRR12508837_1.fastq.res,SRR12508844_1.fastq.res,SRR12508862_1.fastq.res,SRR12508867_1.fastq.res,SRR12508870_1.fastq.res,SRR12508890_1.fastq.res,SRR12508898_1.fastq.res,SRR12508899_1.fastq.res,SRR12508900_1.fastq.res,SRR12508904_1.fastq.res,SRR12508913_1.fastq.res,SRR12508914_1.fastq.res,SRR12508915_1.fastq.res,SRR12508916_1.fastq.res,SRR12508922_1.fastq.res,SRR12508923_1.fastq.res,SRR12508924_1.fastq.res,SRR12508925_1.fastq.res,SRR12508941_1.fastq.res,SRR12508949_1.fastq.res,SRR12508952_1.fastq.res,SRR12508956_1.fastq.res,SRR12508957_1.fastq.res,SRR12508966_1.fastq.res,SRR12508973_1.fastq.res,SRR12508982_1.fastq.res,SRR12508983_1.fastq.res,SRR12508984_1.fastq.res,SRR12508990_1.fastq.res,SRR12508991_1.fastq.res,SRR12508993_1.fastq.res,SRR12508995_1.fastq.res,SRR12508996_1.fastq.res,SRR12509003_1.fastq.res,SRR12509010_1.fastq.res,SRR12509014_1.fastq.res,SRR12509018_1.fastq.res,SRR12509019_1.fastq.res,SRR12509027_1.fastq.res,SRR12509054_1.fastq.res,SRR12509059_1.fastq.res,SRR12509060_1.fastq.res,SRR12509064_1.fastq.res,SRR12509065_1.fastq.res,SRR12509066_1.fastq.res,SRR12509073_1.fastq.res,SRR12509077_1.fastq.res,SRR12509078_1.fastq.res,SRR12509085_1.fastq.res,SRR12509093_1.fastq.res,SRR12509100_1.fastq.res,SRR12509102_1.fastq.res,SRR12509103_1.fastq.res,SRR12509104_1.fastq.res,SRR12509105_1.fastq.res,SRR12509116_1.fastq.res,SRR12509121_1.fastq.res,SRR12509123_1.fastq.res,SRR12509129_1.fastq.res,SRR12509146_1.fastq.res,SRR12509151_1.fastq.res,SRR12509153_1.fastq.res,SRR12509155_1.fastq.res,SRR12509156_1.fastq.res,SRR12509159_1.fastq.res,SRR12509164_1.fastq.res,SRR12509166_1.fastq.res,SRR12509167_1.fastq.res,SRR12509168_1.fastq.res,SRR12509169_1.fastq.res,SRR12509174_1.fastq.res,SRR12509176_1.fastq.res,SRR12509180_1.fastq.res,SRR12509181_1.fastq.res,SRR12509182_1.fastq.res,SRR12509193_1.fastq.res,SRR12509194_1.fastq.res,SRR12509197_1.fastq.res,SRR12509207_1.fastq.res,SRR12509229_1.fastq.res,SRR12509230_1.fastq.res,SRR12509231_1.fastq.res,SRR12509234_1.fastq.res,SRR12509245_1.fastq.res,SRR12509258_1.fastq.res,SRR12509260_1.fastq.res,SRR12509274_1.fastq.res,SRR12509276_1.fastq.res,SRR12509277_1.fastq.res,SRR12509278_1.fastq.res,SRR12509280_1.fastq.res,SRR12509281_1.fastq.res,SRR12509282_1.fastq.res,SRR12509300_1.fastq.res,SRR12509307_1.fastq.res,SRR12509315_1.fastq.res,SRR12509321_1.fastq.res,SRR12509331_1.fastq.res,SRR12509341_1.fastq.res,SRR12509342_1.fastq.res,SRR12509359_1.fastq.res,SRR12509370_1.fastq.res,SRR12509373_1.fastq.res,SRR12509374_1.fastq.res,SRR12509383_1.fastq.res,SRR12509402_1.fastq.res,SRR12509403_1.fastq.res,SRR12509412_1.fastq.res,SRR12509414_1.fastq.res,SRR12509430_1.fastq.res,SRR12509442_1.fastq.res,SRR12509454_1.fastq.res,SRR12509457_1.fastq.res,SRR12509459_1.fastq.res,SRR12509464_1.fastq.res,SRR12509466_1.fastq.res,SRR12509469_1.fastq.res,SRR12509470_1.fastq.res,SRR12509477_1.fastq.res,SRR12509491_1.fastq.res,SRR12509493_1.fastq.res,SRR12509510_1.fastq.res,SRR12509511_1.fastq.res,SRR12509517_1.fastq.res,SRR12509521_1.fastq.res,SRR12509523_1.fastq.res,SRR12509534_1.fastq.res,SRR12509536_1.fastq.res,SRR12509539_1.fastq.res,SRR12509544_1.fastq.res,SRR12509546_1.fastq.res,SRR12509547_1.fastq.res,SRR12509552_1.fastq.res,SRR12509560_1.fastq.res,SRR12509574_1.fastq.res,SRR12509603_1.fastq.res,SRR12519089_1.fastq.res,SRR12519099_1.fastq.res,SRR12519108_1.fastq.res,SRR12519110_1.fastq.res,SRR12519119_1.fastq.res,SRR12519121_1.fastq.res,SRR12519122_1.fastq.res,SRR12519124_1.fastq.res,SRR12519128_1.fastq.res,SRR12519203_1.fastq.res,SRR12525868_1.fastq.res,SRR12525869_1.fastq.res,SRR12525870_1.fastq.res,SRR12525871_1.fastq.res,SRR12525872_1.fastq.res,SRR12525873_1.fastq.res,SRR12525874_1.fastq.res,SRR12525875_1.fastq.res,SRR12525876_1.fastq.res,SRR12525877_1.fastq.res,SRR12525878_1.fastq.res,SRR12525879_1.fastq.res,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Pyrodictium,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria,unk_k,Actinobacteria,Actinomycetia,Actinomycetales,unk_f,unk_g,uncultured Actinomycetales bacterium
