ERR193650_1.fastq.res,ERR193651_1.fastq.res,ERR193652_1.fastq.res,ERR193653_1.fastq.res,ERR193654_1.fastq.res,ERR193655_1.fastq.res,ERR193656_1.fastq.res,ERR193657_1.fastq.res,ERR193658_1.fastq.res,ERR304795_1.fastq.res,ERR311469_1.fastq.res,ERR311482_1.fastq.res,ERR311485_1.fastq.res,ERR311486_1.fastq.res,ERR311487_1.fastq.res,ERR311488_1.fastq.res,ERR311489_1.fastq.res,ERR311490_1.fastq.res,ERR311491_1.fastq.res,ERR311492_1.fastq.res,ERR311493_1.fastq.res,ERR311494_1.fastq.res,ERR311495_1.fastq.res,ERR311496_1.fastq.res,ERR311497_1.fastq.res,ERR311498_1.fastq.res,ERR311499_1.fastq.res,ERR311500_1.fastq.res,ERR311501_1.fastq.res,ERR311502_1.fastq.res,ERR311503_1.fastq.res,ERR311504_1.fastq.res,ERR311505_1.fastq.res,ERR311506_1.fastq.res,ERR311507_1.fastq.res,ERR311508_1.fastq.res,ERR311509_1.fastq.res,ERR311510_1.fastq.res,ERR311511_1.fastq.res,ERR311512_1.fastq.res,ERR311513_1.fastq.res,ERR311514_1.fastq.res,ERR311515_1.fastq.res,ERR311516_1.fastq.res,ERR311517_1.fastq.res,ERR311518_1.fastq.res,ERR311519_1.fastq.res,ERR311520_1.fastq.res,ERR311521_1.fastq.res,ERR311522_1.fastq.res,ERR311523_1.fastq.res,ERR311524_1.fastq.res,ERR311525_1.fastq.res,ERR311526_1.fastq.res,ERR311527_1.fastq.res,ERR311528_1.fastq.res,ERR311529_1.fastq.res,ERR311530_1.fastq.res,ERR311531_1.fastq.res,ERR311532_1.fastq.res,ERR311533_1.fastq.res,ERR311535_1.fastq.res,ERR311536_1.fastq.res,ERR311537_1.fastq.res,ERR311538_1.fastq.res,ERR311540_1.fastq.res,ERR311541_1.fastq.res,ERR311542_1.fastq.res,ERR311543_1.fastq.res,ERR311544_1.fastq.res,ERR311545_1.fastq.res,ERR311546_1.fastq.res,ERR311547_1.fastq.res,ERR311548_1.fastq.res,ERR311549_1.fastq.res,ERR311551_1.fastq.res,ERR311553_1.fastq.res,ERR311555_1.fastq.res,ERR311556_1.fastq.res,ERR311557_1.fastq.res,ERR311558_1.fastq.res,ERR311559_1.fastq.res,ERR311560_1.fastq.res,ERR314395_1.fastq.res,ERR314396_1.fastq.res,ERR314397_1.fastq.res,ERR314398_1.fastq.res,ERR314399_1.fastq.res,ERR314405_1.fastq.res,ERR314406_1.fastq.res,ERR314409_1.fastq.res,ERR314410_1.fastq.res,ERR314411_1.fastq.res,ERR314413_1.fastq.res,ERR314416_1.fastq.res,ERR314422_1.fastq.res,ERR314423_1.fastq.res,ERR314424_1.fastq.res,ERR314425_1.fastq.res,ERR314426_1.fastq.res,ERR314427_1.fastq.res,ERR314428_1.fastq.res,ERR314429_1.fastq.res,ERR314430_1.fastq.res,ERR314434_1.fastq.res,ERR314436_1.fastq.res,ERR314439_1.fastq.res,ERR314440_1.fastq.res,ERR314443_1.fastq.res,ERR314444_1.fastq.res,ERR314445_1.fastq.res,ERR314446_1.fastq.res,ERR314447_1.fastq.res,ERR314449_1.fastq.res,ERR314450_1.fastq.res,ERR314451_1.fastq.res,ERR314452_1.fastq.res,ERR314453_1.fastq.res,ERR314454_1.fastq.res,ERR314455_1.fastq.res,ERR314460_1.fastq.res,ERR314462_1.fastq.res,ERR314463_1.fastq.res,ERR314464_1.fastq.res,ERR314468_1.fastq.res,ERR314469_1.fastq.res,ERR314471_1.fastq.res,ERR314472_1.fastq.res,ERR314473_1.fastq.res,ERR314474_1.fastq.res,ERR314475_1.fastq.res,ERR314476_1.fastq.res,ERR314477_1.fastq.res,ERR314478_1.fastq.res,ERR314479_1.fastq.res,ERR314488_1.fastq.res,ERR314492_1.fastq.res,ERR314493_1.fastq.res,ERR314496_1.fastq.res,ERR314498_1.fastq.res,ERR314502_1.fastq.res,ERR314503_1.fastq.res,ERR314504_1.fastq.res,ERR314507_1.fastq.res,ERR314508_1.fastq.res,ERR314509_1.fastq.res,ERR314510_1.fastq.res,ERR314511_1.fastq.res,ERR314512_1.fastq.res,ERR314513_1.fastq.res,ERR314516_1.fastq.res,ERR314517_1.fastq.res,ERR314540_1.fastq.res,ERR314552_1.fastq.res,SRR070254.fastq.res,SRR070255.fastq.res,SRR070256.fastq.res,SRR070257.fastq.res,SRR1010871_1.fastq.res,SRR1010872_1.fastq.res,SRR1010873_1.fastq.res,SRR1010874_1.fastq.res,SRR1010875_1.fastq.res,SRR1010876_1.fastq.res,SRR1010877_1.fastq.res,SRR1010878_1.fastq.res,SRR1010879_1.fastq.res,SRR1010880_1.fastq.res,SRR1010881_1.fastq.res,SRR1010882_1.fastq.res,SRR1010883_1.fastq.res,SRR1010884_1.fastq.res,SRR1010885_1.fastq.res,SRR1010886_1.fastq.res,SRR1010887_1.fastq.res,SRR1010888_1.fastq.res,SRR1103487_1.fastq.res,SRR1103635_1.fastq.res,SRR1165447_1.fastq.res,SRR1165879_1.fastq.res,SRR1180689_1.fastq.res,SRR1180836_1.fastq.res,SRR1180905_1.fastq.res,SRR1180908_1.fastq.res,SRR1180909_1.fastq.res,SRR1180917_1.fastq.res,SRR1180956_1.fastq.res,SRR1181027_1.fastq.res,SRR1181053_1.fastq.res,SRR1183662_1.fastq.res,SRR1187706_1.fastq.res,SRR1187717_1.fastq.res,SRR1187721_1.fastq.res,SRR1187749_1.fastq.res,SRR1187756_1.fastq.res,SRR1187779_1.fastq.res,SRR1187816_1.fastq.res,SRR1187818_1.fastq.res,SRR1187832_1.fastq.res,SRR1187833_1.fastq.res,SRR1196727_1.fastq.res,SRR1196741_1.fastq.res,SRR1196770_1.fastq.res,SRR1197664_1.fastq.res,SRR1197692_1.fastq.res,SRR1197698_1.fastq.res,SRR1204024_1.fastq.res,SRR1204037_1.fastq.res,SRR1204051_1.fastq.res,SRR1204052_1.fastq.res,SRR1507209_1.fastq.res,SRR1507211_1.fastq.res,SRR1507215_1.fastq.res,SRR1515966.fastq.res,SRR1515966_1.fastq.res,SRR1515967_1.fastq.res,SRR1576777.fastq.res,SRR1576777_1.fastq.res,SRR1576778_1.fastq.res,SRR1576806.fastq.res,SRR1576806_1.fastq.res,SRR1576807.fastq.res,SRR1576807_1.fastq.res,SRR1576808_1.fastq.res,SRR1608967_1.fastq.res,SRR1608972_1.fastq.res,SRR1610104_1.fastq.res,SRR1610106_1.fastq.res,SRR1610109_1.fastq.res,SRR1610113_1.fastq.res,SRR1610115_1.fastq.res,SRR1610116_1.fastq.res,SRR1610117_1.fastq.res,SRR1610118_1.fastq.res,SRR1610119_1.fastq.res,SRR1610133_1.fastq.res,SRR1610135_1.fastq.res,SRR1610137_1.fastq.res,SRR1610138_1.fastq.res,SRR1610140_1.fastq.res,SRR1612626_1.fastq.res,SRR1612627_1.fastq.res,SRR1612628_1.fastq.res,SRR1612629_1.fastq.res,SRR1612630_1.fastq.res,SRR1612631_1.fastq.res,SRR1612632_1.fastq.res,SRR1612633_1.fastq.res,SRR1612634_1.fastq.res,SRR1612635_1.fastq.res,SRR1612636_1.fastq.res,SRR1612637_1.fastq.res,SRR1612638_1.fastq.res,SRR1612639_1.fastq.res,SRR1612640_1.fastq.res,SRR1612641_1.fastq.res,SRR1612642_1.fastq.res,SRR1612643_1.fastq.res,SRR1612644_1.fastq.res,SRR1612645_1.fastq.res,SRR1612646_1.fastq.res,SRR1612647_1.fastq.res,SRR1612648_1.fastq.res,SRR1612649_1.fastq.res,SRR1612650_1.fastq.res,SRR1612651_1.fastq.res,SRR1612652_1.fastq.res,SRR1612653_1.fastq.res,SRR1612654_1.fastq.res,SRR1655192_1.fastq.res,SRR1655194_1.fastq.res,SRR1655195_1.fastq.res,SRR1655202_1.fastq.res,SRR400613_1.fastq.res,SRR502973.fastq.res,SRR568037_1.fastq.res,SRR755191.fastq.res,SRR755198.fastq.res,SRR755199.fastq.res,SRR755289_1.fastq.res,SRR755295_1.fastq.res,SRR755296_1.fastq.res,SRR850616_1.fastq.res,SRR850617_1.fastq.res,SRR850655_1.fastq.res,SRR850656_1.fastq.res,SRR850657_1.fastq.res,SRR850658_1.fastq.res,SRR850659_1.fastq.res,SRR850660_1.fastq.res,SRR850661_1.fastq.res,SRR850662_1.fastq.res,SRR850687_1.fastq.res,SRR850688_1.fastq.res,SRR850689_1.fastq.res,SRR850690_1.fastq.res,SRR850691_1.fastq.res,SRR850692_1.fastq.res,SRR850693_1.fastq.res,SRR850694_1.fastq.res,SRR850695_1.fastq.res,SRR850696_1.fastq.res,SRR850697_1.fastq.res,SRR850699_1.fastq.res,SRR850701_1.fastq.res,SRR850702_1.fastq.res,SRR850703_1.fastq.res,SRR850704_1.fastq.res,SRR850705_1.fastq.res,SRR850706_1.fastq.res,SRR850707_1.fastq.res,SRR850708_1.fastq.res,SRR850709_1.fastq.res,SRR850710_1.fastq.res,SRR850711_1.fastq.res,SRR850712_1.fastq.res,SRR850713_1.fastq.res,SRR850714_1.fastq.res,SRR850715_1.fastq.res,SRR850716_1.fastq.res,SRR850717_1.fastq.res,SRR850718_1.fastq.res,SRR850719_1.fastq.res,SRR850720_1.fastq.res,SRR850721_1.fastq.res,SRR850722_1.fastq.res,SRR850723_1.fastq.res,SRR850724_1.fastq.res,SRR850725_1.fastq.res,SRR850726_1.fastq.res,SRR850727_1.fastq.res,SRR850728_1.fastq.res,SRR850729_1.fastq.res,SRR850730_1.fastq.res,SRR850731_1.fastq.res,SRR850733_1.fastq.res,SRR850734_1.fastq.res,SRR850735_1.fastq.res,SRR850736_1.fastq.res,SRR850737_1.fastq.res,SRR850738_1.fastq.res,SRR850739_1.fastq.res,SRR850740_1.fastq.res,SRR850741_1.fastq.res,SRR850742_1.fastq.res,SRR850743_1.fastq.res,SRR850744_1.fastq.res,SRR850745_1.fastq.res,SRR850746_1.fastq.res,SRR850764_1.fastq.res,SRR850765_1.fastq.res,SRR850766_1.fastq.res,SRR850767_1.fastq.res,SRR850768_1.fastq.res,SRR850769_1.fastq.res,SRR850770_1.fastq.res,SRR850771_1.fastq.res,SRR850772_1.fastq.res,SRR850773_1.fastq.res,SRR850774_1.fastq.res,SRR850776_1.fastq.res,SRR850777_1.fastq.res,SRR850778_1.fastq.res,SRR850779_1.fastq.res,SRR850780_1.fastq.res,SRR850781_1.fastq.res,SRR850782_1.fastq.res,SRR850783_1.fastq.res,SRR850784_1.fastq.res,SRR850785_1.fastq.res,SRR850927_1.fastq.res,SRR850928_1.fastq.res,SRR850929_1.fastq.res,SRR850930_1.fastq.res,SRR854572_1.fastq.res,SRR854573_1.fastq.res,SRR867693_1.fastq.res,SRR867694_1.fastq.res,SRR867695_1.fastq.res,SRR867696_1.fastq.res,SRR867697_1.fastq.res,SRR867698_1.fastq.res,SRR921310_1.fastq.res,SRR960867_1.fastq.res,SRR960868_1.fastq.res,SRR960869_1.fastq.res,SRR960870_1.fastq.res,SRR960871_1.fastq.res,SRR960872_1.fastq.res,SRR999465_1.fastq.res,SRR999466_1.fastq.res,SRR999467_1.fastq.res,SRR999468_1.fastq.res,SRR999469_1.fastq.res,SRR999470_1.fastq.res,SRR999471_1.fastq.res,SRR999472_1.fastq.res,SRR999473_1.fastq.res,SRR999474_1.fastq.res,SRR999475_1.fastq.res,SRR999476_1.fastq.res,SRR999477_1.fastq.res,SRR999478_1.fastq.res,SRR999479_1.fastq.res,SRR999480_1.fastq.res,SRR999481_1.fastq.res,SRR999482_1.fastq.res,SRR999483_1.fastq.res,SRR999484_1.fastq.res,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,32.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Pyrodictium,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,67.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Pyrodictium,Pyrodictium brockii
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured archaeon
