DRR015968_1.fastq.res,DRR082841_1.fastq.res,DRR082842_1.fastq.res,ERR037801_1.fastq.res,ERR1014584_1.fastq.res,ERR1015371_1.fastq.res,ERR1036211_1.fastq.res,ERR1036212_1.fastq.res,ERR1100748_1.fastq.res,ERR1516220_1.fastq.res,ERR1516221_1.fastq.res,ERR1516222_1.fastq.res,ERR1516223_1.fastq.res,ERR1516224_1.fastq.res,ERR1516225_1.fastq.res,ERR1516226_1.fastq.res,ERR1516227_1.fastq.res,ERR1516228_1.fastq.res,ERR1516229_1.fastq.res,ERR1516230_1.fastq.res,ERR1516231_1.fastq.res,ERR1516232_1.fastq.res,ERR1516233_1.fastq.res,ERR1516234_1.fastq.res,ERR1516235_1.fastq.res,ERR1516236_1.fastq.res,ERR1516237_1.fastq.res,ERR1516238_1.fastq.res,ERR377648.fastq.res,ERR377649.fastq.res,ERR377650.fastq.res,ERR377651.fastq.res,ERR387260_1.fastq.res,ERR387261_1.fastq.res,ERR467152.fastq.res,ERR467153.fastq.res,ERR467154.fastq.res,ERR467155.fastq.res,ERR467156.fastq.res,ERR467157.fastq.res,ERR467158.fastq.res,ERR467159.fastq.res,ERR467160.fastq.res,ERR467161.fastq.res,ERR467162.fastq.res,ERR467163.fastq.res,ERR467164.fastq.res,ERR467165.fastq.res,ERR467166.fastq.res,ERR467167.fastq.res,ERR467168.fastq.res,ERR467169.fastq.res,ERR467170.fastq.res,ERR467171.fastq.res,ERR467172.fastq.res,ERR467173.fastq.res,ERR467174.fastq.res,ERR467175.fastq.res,ERR467176.fastq.res,ERR467177.fastq.res,ERR467178.fastq.res,ERR467179.fastq.res,ERR467180.fastq.res,ERR467181.fastq.res,ERR467210.fastq.res,ERR467211.fastq.res,ERR467212.fastq.res,ERR467213.fastq.res,ERR467214.fastq.res,ERR467215.fastq.res,ERR467216.fastq.res,ERR467217.fastq.res,ERR467218.fastq.res,ERR467219.fastq.res,ERR467220.fastq.res,ERR467221.fastq.res,ERR467222.fastq.res,ERR467223.fastq.res,ERR474349_1.fastq.res,ERR474358_1.fastq.res,ERR474362_1.fastq.res,ERR474367_1.fastq.res,ERR474369_1.fastq.res,ERR474370_1.fastq.res,ERR486197_1.fastq.res,ERR486214_1.fastq.res,ERR486215_1.fastq.res,ERR486223_1.fastq.res,ERR486225_1.fastq.res,ERR486230_1.fastq.res,ERR486734_1.fastq.res,ERR555093.fastq.res,ERR578064.fastq.res,ERR578065.fastq.res,ERR578066.fastq.res,ERR578067.fastq.res,ERR578068.fastq.res,ERR578069.fastq.res,ERR578070.fastq.res,ERR578115.fastq.res,ERR578116.fastq.res,ERR578117.fastq.res,ERR578118.fastq.res,ERR578119.fastq.res,ERR578120.fastq.res,ERR578121.fastq.res,ERR697084.fastq.res,ERR697085.fastq.res,ERR697086.fastq.res,ERR697087.fastq.res,ERR697088.fastq.res,ERR697089.fastq.res,ERR697090.fastq.res,ERR697091.fastq.res,ERR697124.fastq.res,ERR697125.fastq.res,ERR697126.fastq.res,ERR697127.fastq.res,ERR697128.fastq.res,ERR697129.fastq.res,ERR697130.fastq.res,ERR697131.fastq.res,ERR698914_1.fastq.res,ERR698915_1.fastq.res,ERR830572_1.fastq.res,ERR830574_1.fastq.res,ERR830577_1.fastq.res,ERR830584_1.fastq.res,ERR971042.fastq.res,ERR971043.fastq.res,ERR971044.fastq.res,ERR971045.fastq.res,ERR971046.fastq.res,ERR971047.fastq.res,ERR971048.fastq.res,ERR971050.fastq.res,ERR971051.fastq.res,ERR971091.fastq.res,ERR971092.fastq.res,ERR971093.fastq.res,ERR971094.fastq.res,ERR971095.fastq.res,ERR971096.fastq.res,ERR971097.fastq.res,ERR971099.fastq.res,ERR971100.fastq.res,SRR2032852_1.fastq.res,SRR2032853_1.fastq.res,SRR2032854_1.fastq.res,SRR2032856_1.fastq.res,SRR2032858_1.fastq.res,SRR2032860_1.fastq.res,SRR2032861_1.fastq.res,SRR2032865_1.fastq.res,SRR2051525_1.fastq.res,SRR2051526_1.fastq.res,SRR2051529_1.fastq.res,SRR2051530_1.fastq.res,SRR2051531_1.fastq.res,SRR2051532_1.fastq.res,SRR2051533_1.fastq.res,SRR2051534_1.fastq.res,SRR2051536_1.fastq.res,SRR2051538_1.fastq.res,SRR2051539_1.fastq.res,SRR2051540_1.fastq.res,SRR2051543_1.fastq.res,SRR2051544_1.fastq.res,SRR2051545_1.fastq.res,SRR2051546_1.fastq.res,SRR2051549_1.fastq.res,SRR2051550_1.fastq.res,SRR2051551_1.fastq.res,SRR2051552_1.fastq.res,SRR2051555_1.fastq.res,SRR2051557_1.fastq.res,SRR2051559_1.fastq.res,SRR2051561_1.fastq.res,SRR2051568_1.fastq.res,SRR2051569_1.fastq.res,SRR2051570_1.fastq.res,SRR2244235_1.fastq.res,SRR2244240_1.fastq.res,SRR2244242_1.fastq.res,SRR2244247_1.fastq.res,SRR2244255_1.fastq.res,SRR2244266_1.fastq.res,SRR2244270_1.fastq.res,SRR2244271_1.fastq.res,SRR2244274_1.fastq.res,SRR2244277_1.fastq.res,SRR2244278_1.fastq.res,SRR2449301_1.fastq.res,SRR2544781_1.fastq.res,SRR2889929.fastq.res,SRR2889929_1.fastq.res,SRR2960060_1.fastq.res,SRR2960070_1.fastq.res,SRR2960079_1.fastq.res,SRR2960102_1.fastq.res,SRR2960112_1.fastq.res,SRR2960121_1.fastq.res,SRR2960124_1.fastq.res,SRR2960137_1.fastq.res,SRR2960138_1.fastq.res,SRR2960148_1.fastq.res,SRR2960149_1.fastq.res,SRR2965612_1.fastq.res,SRR2965616_1.fastq.res,SRR2965815_1.fastq.res,SRR2965820_1.fastq.res,SRR3095377_1.fastq.res,SRR3100306_1.fastq.res,SRR3100308_1.fastq.res,SRR3100313_1.fastq.res,SRR3100314_1.fastq.res,SRR3100316_1.fastq.res,SRR3100491_1.fastq.res,SRR3100492_1.fastq.res,SRR3100493_1.fastq.res,SRR3100494_1.fastq.res,SRR3100495_1.fastq.res,SRR3100496_1.fastq.res,SRR3100497_1.fastq.res,SRR3100498_1.fastq.res,SRR3100499_1.fastq.res,SRR3100553_1.fastq.res,SRR3100554_1.fastq.res,SRR3100555_1.fastq.res,SRR3100556_1.fastq.res,SRR3100557_1.fastq.res,SRR3100558_1.fastq.res,SRR3100560_1.fastq.res,SRR3100588_1.fastq.res,SRR3110102_1.fastq.res,SRR3110103_1.fastq.res,SRR3110104_1.fastq.res,SRR3110105_1.fastq.res,SRR3110106_1.fastq.res,SRR3110107_1.fastq.res,SRR3110108_1.fastq.res,SRR3110109_1.fastq.res,SRR3110112_1.fastq.res,SRR3110113_1.fastq.res,SRR3110114_1.fastq.res,SRR3110115_1.fastq.res,SRR3110117_1.fastq.res,SRR3110119_1.fastq.res,SRR3110120_1.fastq.res,SRR3110169_1.fastq.res,SRR3110170_1.fastq.res,SRR3110172_1.fastq.res,SRR3110173_1.fastq.res,SRR3110174_1.fastq.res,SRR3110175_1.fastq.res,SRR3110176_1.fastq.res,SRR3110178_1.fastq.res,SRR3110244_1.fastq.res,SRR3110245_1.fastq.res,SRR3110247_1.fastq.res,SRR3110248_1.fastq.res,SRR3110249_1.fastq.res,SRR3110251_1.fastq.res,SRR3110254_1.fastq.res,SRR3110255_1.fastq.res,SRR3110256_1.fastq.res,SRR3110257_1.fastq.res,SRR3110258_1.fastq.res,SRR3120730_1.fastq.res,SRR3135340_1.fastq.res,SRR3135341_1.fastq.res,SRR3137245_1.fastq.res,SRR3137246_1.fastq.res,SRR3137814_1.fastq.res,SRR3137815_1.fastq.res,SRR3168645_1.fastq.res,SRR3242004_1.fastq.res,SRR3242005_1.fastq.res,SRR3290093_1.fastq.res,SRR3321810_1.fastq.res,SRR3371709.fastq.res,SRR3410659_1.fastq.res,SRR3695749_1.fastq.res,SRR3695750_1.fastq.res,SRR3695751_1.fastq.res,SRR3695752_1.fastq.res,SRR3695753_1.fastq.res,SRR3825893_1.fastq.res,SRR3970453_1.fastq.res,SRR3970454_1.fastq.res,SRR3971629_1.fastq.res,SRR3989719_1.fastq.res,SRR3989721_1.fastq.res,SRR3989723_1.fastq.res,SRR4019402_1.fastq.res,SRR4019405_1.fastq.res,SRR4046664.fastq.res,SRR4114389_1.fastq.res,SRR4156321.fastq.res,SRR4156322.fastq.res,SRR4294849_1.fastq.res,SRR5093708_1.fastq.res,SRR5120208_1.fastq.res,SRR5146438_1.fastq.res,SRR5146439_1.fastq.res,SRR5167854_1.fastq.res,SRR5167855_1.fastq.res,SRR5167856_1.fastq.res,SRR5167857_1.fastq.res,SRR5168219_1.fastq.res,SRR5168220_1.fastq.res,SRR5168476_1.fastq.res,SRR5168477_1.fastq.res,SRR5168524_1.fastq.res,SRR5168525_1.fastq.res,SRR5193811_1.fastq.res,SRR5194373_1.fastq.res,SRR5216115_1.fastq.res,SRR5237404_1.fastq.res,SRR5253018_1.fastq.res,SRR5253019_1.fastq.res,SRR5253020_1.fastq.res,SRR5253021_1.fastq.res,SRR5253022_1.fastq.res,SRR5253023_1.fastq.res,SRR5253024_1.fastq.res,SRR5253025_1.fastq.res,SRR5253026_1.fastq.res,SRR5253027_1.fastq.res,SRR5253028_1.fastq.res,SRR5253029_1.fastq.res,SRR5253030_1.fastq.res,SRR5253031_1.fastq.res,SRR5253032_1.fastq.res,SRR5253033_1.fastq.res,SRR5253034_1.fastq.res,SRR5253035_1.fastq.res,SRR5253036_1.fastq.res,SRR5253037_1.fastq.res,SRR5253038_1.fastq.res,SRR5253039_1.fastq.res,SRR5253040_1.fastq.res,SRR5253041_1.fastq.res,SRR5253042_1.fastq.res,SRR5253043_1.fastq.res,SRR5253044_1.fastq.res,SRR5253045_1.fastq.res,SRR5253046_1.fastq.res,SRR5253047_1.fastq.res,SRR5253048_1.fastq.res,SRR5253049_1.fastq.res,SRR5253050_1.fastq.res,SRR5253051_1.fastq.res,SRR5253052_1.fastq.res,SRR5253053_1.fastq.res,SRR5253054_1.fastq.res,SRR5253055_1.fastq.res,SRR5253056_1.fastq.res,SRR5253057_1.fastq.res,SRR5253058_1.fastq.res,SRR5253059_1.fastq.res,SRR5253060_1.fastq.res,SRR5253061_1.fastq.res,SRR5253062_1.fastq.res,SRR5253063_1.fastq.res,SRR5253064_1.fastq.res,SRR5253065_1.fastq.res,SRR5253066_1.fastq.res,SRR5253067_1.fastq.res,SRR5253068_1.fastq.res,SRR5253069_1.fastq.res,SRR5253070_1.fastq.res,SRR5253071_1.fastq.res,SRR5253072_1.fastq.res,SRR5253073_1.fastq.res,SRR5253074_1.fastq.res,SRR5253075_1.fastq.res,SRR5253076_1.fastq.res,SRR5253077_1.fastq.res,SRR5253078_1.fastq.res,SRR5253079_1.fastq.res,SRR5253080_1.fastq.res,SRR5253081_1.fastq.res,SRR5253082_1.fastq.res,SRR5253083_1.fastq.res,SRR5253084_1.fastq.res,SRR5253085_1.fastq.res,SRR5398451_1.fastq.res,SRR5413145_1.fastq.res,SRR5420066_1.fastq.res,SRR5445920_1.fastq.res,SRR5481531_1.fastq.res,SRR5481532_1.fastq.res,SRR5481533_1.fastq.res,SRR5481534_1.fastq.res,SRR5504142_1.fastq.res,SRR5629774.fastq.res,SRR5642097_1.fastq.res,SRR5642098_1.fastq.res,SRR5642101_1.fastq.res,SRR5642127_1.fastq.res,SRR5642128_1.fastq.res,SRR5642129_1.fastq.res,SRR5642130_1.fastq.res,SRR5642131_1.fastq.res,SRR5642132_1.fastq.res,SRR5642133_1.fastq.res,SRR5642134_1.fastq.res,SRR5642135_1.fastq.res,SRR5642136_1.fastq.res,SRR5687393_1.fastq.res,SRR5713996_1.fastq.res,SRR5806878_1.fastq.res,SRR5810507_1.fastq.res,SRR5810508_1.fastq.res,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.88,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Staphylothermus,Staphylothermus marinus
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Pyrodictium,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Archaea,unk_k,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus jannaschii
